payment_id,order_id,payment_datetime,amount,status,method
P104520-1,104520,2024-03-20 01:49:00,36.34,authorized,Wire
P104521-1,104521,2024-03-18 07:03:00,127.44,authorized,PayPal
P104522-1,104522,2024-03-18 22:10:00,37.52,refunded,Cash
P104523-1,104523,2024-03-18 12:51:00,49.69,refunded,PayPal
P104524-1,104524,2024-03-18 01:23:00,59.24,failed,PayPal
P104525-1,104525,2024-03-20 05:47:00,29.54,captured,Wire
P104526-1,104526,2024-03-18 01:05:00,61.94,refunded,Card
P104527-1,104527,2024-03-19 16:54:00,56.58,authorized,Cash
P104528-1,104528,2024-03-17 17:30:00,108.34,refunded,Card
P104529-1,104529,2024-03-20 02:59:00,19.51,refunded,Wire
P104530-1,104530,2024-03-17 08:20:00,42.75,failed,Card
P104531-1,104531,2024-03-18 11:48:00,45.5,refunded,Card
P104532-1,104532,2024-03-18 21:02:00,21.87,failed,PayPal
P104533-1,104533,2024-03-17 15:35:00,60.61,authorized,Cash
P104534-1,104534,2024-03-18 08:00:00,155.15,failed,Cash
P104535-1,104535,2024-03-19 18:34:00,21.43,failed,Card
P104536-1,104536,2024-03-20 07:04:00,164.11,authorized,PayPal
P104537-1,104537,2024-03-18 14:22:00,20.29,authorized,PayPal
P104538-1,104538,2024-03-19 02:29:00,65.53,refunded,PayPal
P104539-1,104539,2024-03-20 09:24:00,78.93,failed,Card
P104540-1,104540,2024-03-18 18:33:00,140.7,captured,Card
P104541-1,104541,2024-03-19 13:37:00,114.58,refunded,PayPal
P104542-1,104542,2024-03-19 17:14:00,45.21,authorized,Cash
P104543-1,104543,2024-03-20 02:58:00,100.51,failed,Card
P104544-1,104544,2024-03-18 12:46:00,123.53,captured,Cash
P104545-1,104545,2024-03-19 17:39:00,42.83,authorized,PayPal
P104546-1,104546,2024-03-20 06:47:00,57.89,failed,Wire
P104547-1,104547,2024-03-19 09:06:00,79.52,failed,Card
P104548-1,104548,2024-03-20 06:34:00,34.88,refunded,Cash
P104549-1,104549,2024-03-20 06:44:00,52.75,authorized,PayPal
P104550-1,104550,2024-03-19 11:03:00,40.77,authorized,Card
P104551-1,104551,2024-03-17 11:34:00,16.39,refunded,Cash
P104552-1,104552,2024-03-18 11:30:00,12.47,captured,Wire
P104553-1,104553,2024-03-18 19:39:00,7.5,captured,Card
P104554-1,104554,2024-03-19 09:13:00,8.56,refunded,Wire
P104555-1,104555,2024-03-19 12:40:00,27.58,captured,Card
P104556-1,104556,2024-03-20 01:59:00,62.46,refunded,Card
P104557-1,104557,2024-03-18 15:40:00,40.88,authorized,PayPal
P104558-1,104558,2024-03-18 04:11:00,20.64,refunded,Card
P104559-1,104559,2024-03-19 16:41:00,31.56,refunded,Cash
P104560-1,104560,2024-03-17 22:46:00,24.34,captured,PayPal
P104561-1,104561,2024-03-20 09:25:00,88.35,authorized,Cash
P104562-1,104562,2024-03-18 12:32:00,37.67,refunded,Wire
P104563-1,104563,2024-03-20 00:57:00,128.18,captured,Card
P104564-1,104564,2024-03-17 04:45:00,48.27,captured,Wire
P104565-1,104565,2024-03-19 11:04:00,119.42,authorized,Wire
P104566-1,104566,2024-03-20 01:27:00,26.69,captured,Card
P104567-1,104567,2024-03-20 09:43:00,25.92,refunded,Card
P104568-1,104568,2024-03-19 12:02:00,12.66,authorized,Cash
P104569-1,104569,2024-03-21 04:40:00,63.26,failed,Card
P104570-1,104570,2024-03-20 06:51:00,79.49,refunded,Wire
P104571-1,104571,2024-03-20 00:43:00,51.58,authorized,PayPal
P104572-1,104572,2024-03-20 10:31:00,53.21,captured,Wire
P104573-1,104573,2024-03-21 12:16:00,133.2,authorized,Cash
P104574-1,104574,2024-03-19 22:11:00,109.96,authorized,PayPal
P104575-1,104575,2024-03-18 08:18:00,67.07,failed,Wire
P104576-1,104576,2024-03-19 00:11:00,102.29,authorized,Wire
P104577-1,104577,2024-03-20 14:59:00,59.78,captured,Cash
P104578-1,104578,2024-03-21 01:44:00,21.63,refunded,PayPal
P104579-1,104579,2024-03-18 17:00:00,24.12,captured,Cash
P104580-1,104580,2024-03-20 19:51:00,14.48,refunded,Card
P104581-1,104581,2024-03-20 08:25:00,33.18,captured,PayPal
P104582-1,104582,2024-03-20 01:03:00,12.33,captured,Cash
P104583-1,104583,2024-03-19 21:45:00,38.6,refunded,PayPal
P104584-1,104584,2024-03-20 03:59:00,7.34,authorized,Card
P104585-1,104585,2024-03-18 11:43:00,146.91,captured,PayPal
P104585-2,104585,2024-03-21 08:43:00,40.17,captured,Cash
P104586-1,104586,2024-03-21 06:52:00,36.25,refunded,Cash
P104587-1,104587,2024-03-20 05:20:00,119.61,captured,PayPal
P104588-1,104588,2024-03-18 14:56:00,33.3,failed,Wire
P104589-1,104589,2024-03-19 08:28:00,27.66,captured,Card
P104590-1,104590,2024-03-19 17:29:00,50.24,authorized,Card
P104591-1,104591,2024-03-19 00:11:00,50.23,captured,Card
P104592-1,104592,2024-03-18 09:58:00,142.09,failed,Cash
P104593-1,104593,2024-03-18 15:45:00,70.32,authorized,Cash
P104594-1,104594,2024-03-18 22:57:00,141.56,refunded,Wire
P104595-1,104595,2024-03-21 00:23:00,91.66,captured,Cash
P104596-1,104596,2024-03-21 01:15:00,5.22,failed,Cash
P104598-1,104598,2024-03-19 14:51:00,25.28,authorized,Cash
P104599-1,104599,2024-03-21 15:09:00,62.71,captured,Card
P104600-1,104600,2024-03-20 07:16:00,17.67,refunded,PayPal
P104601-1,104601,2024-03-19 07:51:00,36.32,authorized,Wire
P104602-1,104602,2024-03-19 13:22:00,68.37,captured,Wire
P104603-1,104603,2024-03-21 06:15:00,36.33,refunded,PayPal
P104604-1,104604,2024-03-21 03:29:00,77.56,authorized,PayPal
P104605-1,104605,2024-03-19 11:23:00,131.83,captured,PayPal
P104606-1,104606,2024-03-21 05:33:00,127.98,refunded,Card
P104607-1,104607,2024-03-21 02:44:00,10.17,refunded,Wire
P104608-1,104608,2024-03-19 00:43:00,61.52,refunded,Cash
P104609-1,104609,2024-03-18 19:38:00,60.02,authorized,PayPal
P104610-1,104610,2024-03-20 16:11:00,33.58,refunded,Card
P104611-1,104611,2024-03-20 21:00:00,54.78,captured,Cash
P104612-1,104612,2024-03-20 16:41:00,37.27,failed,Cash
P104613-1,104613,2024-03-19 07:55:00,183.04,authorized,Wire
P104614-1,104614,2024-03-21 13:28:00,36.67,authorized,Cash
P104615-1,104615,2024-03-18 10:40:00,183.38,authorized,Cash
P104616-1,104616,2024-03-19 07:33:00,161.96,refunded,Wire
P104617-1,104617,2024-03-20 02:33:00,109.51,captured,PayPal
P104619-1,104619,2024-03-19 05:37:00,41.82,refunded,Card
P104620-1,104620,2024-03-21 13:44:00,70.42,captured,Card
P104621-1,104621,2024-03-20 06:34:00,216.86,authorized,Wire
P104622-1,104622,2024-03-19 05:08:00,82.15,authorized,Wire
P104623-1,104623,2024-03-18 19:19:00,43.73,authorized,Card
P104624-1,104624,2024-03-19 17:41:00,126.25,refunded,Wire
P104625-1,104625,2024-03-19 07:34:00,33.26,failed,Wire
P104626-1,104626,2024-03-20 00:00:00,111.39,refunded,Cash
P104627-1,104627,2024-03-20 15:21:00,17.11,refunded,Card
P104628-1,104628,2024-03-20 11:19:00,44.08,captured,Wire
P104629-1,104629,2024-03-18 12:40:00,41.79,authorized,Wire
P104630-1,104630,2024-03-18 12:25:00,66.42,captured,Cash
P104631-1,104631,2024-03-18 07:11:00,22.42,refunded,PayPal
P104632-1,104632,2024-03-21 09:32:00,27.78,authorized,Cash
P104633-1,104633,2024-03-21 18:35:00,67.64,captured,Cash
P104634-1,104634,2024-03-18 16:41:00,49.43,failed,Wire
P104635-1,104635,2024-03-21 15:29:00,117.1,authorized,Card
P104636-1,104636,2024-03-21 13:24:00,42.41,authorized,PayPal
P104637-1,104637,2024-03-19 09:16:00,50.97,refunded,Cash
P104638-1,104638,2024-03-18 17:21:00,8.93,captured,PayPal
P104639-1,104639,2024-03-21 06:20:00,26.0,captured,Wire
P104640-1,104640,2024-03-20 23:31:00,66.99,failed,Wire
P104641-1,104641,2024-03-19 23:40:00,26.76,authorized,Card
P104642-1,104642,2024-03-21 01:15:00,16.97,refunded,Card
P104643-1,104643,2024-03-21 03:23:00,38.47,authorized,PayPal
P104644-1,104644,2024-03-19 18:31:00,98.47,failed,Wire
P104645-1,104645,2024-03-21 06:50:00,31.92,refunded,Wire
P104646-1,104646,2024-03-20 17:21:00,21.91,failed,Wire
P104647-1,104647,2024-03-19 19:14:00,17.13,refunded,PayPal
P104648-1,104648,2024-03-21 16:17:00,54.61,authorized,Wire
P104649-1,104649,2024-03-22 04:28:00,25.82,authorized,Card
P104650-1,104650,2024-03-22 01:40:00,26.09,authorized,Cash
P104651-1,104651,2024-03-20 23:52:00,46.69,authorized,Wire
P104652-1,104652,2024-03-20 08:11:00,24.88,captured,PayPal
P104653-1,104653,2024-03-20 13:53:00,83.39,failed,Wire
P104654-1,104654,2024-03-20 12:37:00,31.55,failed,PayPal
P104655-1,104655,2024-03-21 22:00:00,43.79,failed,Card
P104656-1,104656,2024-03-20 10:17:00,10.48,authorized,PayPal
P104657-1,104657,2024-03-19 11:40:00,17.18,refunded,PayPal
P104658-1,104658,2024-03-21 05:37:00,22.08,failed,PayPal
P104659-1,104659,2024-03-21 04:55:00,138.25,refunded,Wire
P104660-1,104660,2024-03-20 14:44:00,5.09,captured,Wire
P104661-1,104661,2024-03-21 16:45:00,88.18,authorized,Wire
P104662-1,104662,2024-03-21 20:37:00,21.13,refunded,Cash
P104663-1,104663,2024-03-22 04:37:00,10.44,refunded,PayPal
P104664-1,104664,2024-03-21 14:20:00,80.14,captured,Wire
P104665-1,104665,2024-03-21 21:13:00,137.42,failed,Wire
P104666-1,104666,2024-03-19 19:50:00,83.1,refunded,Cash
P104667-1,104667,2024-03-21 19:39:00,75.43,failed,Wire
P104668-1,104668,2024-03-21 16:14:00,24.69,authorized,PayPal
P104669-1,104669,2024-03-20 09:15:00,38.31,captured,Cash
P104670-1,104670,2024-03-19 19:21:00,31.31,failed,PayPal
P104671-1,104671,2024-03-19 15:13:00,131.53,refunded,Cash
P104672-1,104672,2024-03-21 12:16:00,161.02,captured,Cash
P104673-1,104673,2024-03-22 14:37:00,24.36,refunded,Wire
P104674-1,104674,2024-03-21 02:50:00,76.21,failed,PayPal
P104675-1,104675,2024-03-20 02:02:00,16.82,refunded,Cash
P104676-1,104676,2024-03-19 22:59:00,43.79,failed,Wire
P104677-1,104677,2024-03-20 02:16:00,7.09,refunded,Card
P104678-1,104678,2024-03-22 10:45:00,26.53,authorized,Cash
P104679-1,104679,2024-03-19 11:16:00,29.91,refunded,Wire
P104680-1,104680,2024-03-20 18:59:00,91.73,authorized,Card
P104681-1,104681,2024-03-21 12:50:00,184.23,authorized,PayPal
P104682-1,104682,2024-03-20 05:39:00,113.74,refunded,Wire
P104683-1,104683,2024-03-20 05:44:00,152.07,authorized,PayPal
P104684-1,104684,2024-03-20 00:32:00,8.15,authorized,PayPal
P104684-2,104684,2024-03-21 01:32:00,122.06,failed,PayPal
P104685-1,104685,2024-03-20 19:22:00,60.27,failed,Wire
P104686-1,104686,2024-03-22 07:49:00,75.42,refunded,Cash
P104687-1,104687,2024-03-20 07:28:00,127.55,authorized,Cash
P104688-1,104688,2024-03-21 09:58:00,45.2,captured,PayPal
P104689-1,104689,2024-03-20 10:48:00,48.18,authorized,Cash
P104690-1,104690,2024-03-22 04:12:00,10.44,failed,PayPal
P104691-1,104691,2024-03-20 14:39:00,24.41,authorized,Card
P104692-1,104692,2024-03-22 01:32:00,97.38,refunded,PayPal
P104693-1,104693,2024-03-20 07:29:00,22.26,failed,Wire
P104693-2,104693,2024-03-20 11:29:00,33.72,captured,Wire
P104694-1,104694,2024-03-22 02:03:00,42.37,captured,PayPal
P104695-1,104695,2024-03-21 21:41:00,26.61,failed,Wire
P104696-1,104696,2024-03-20 19:40:00,145.63,failed,Card
P104697-1,104697,2024-03-19 22:17:00,100.21,failed,PayPal
P104698-1,104698,2024-03-20 23:34:00,121.03,captured,PayPal
P104699-1,104699,2024-03-20 19:46:00,100.66,failed,Cash
P104700-1,104700,2024-03-20 21:01:00,8.54,authorized,Wire
P104701-1,104701,2024-03-20 15:54:00,62.26,authorized,Wire
P104702-1,104702,2024-03-20 13:06:00,107.07,authorized,Cash
P104703-1,104703,2024-03-19 17:17:00,61.56,authorized,PayPal
P104704-1,104704,2024-03-20 09:57:00,91.55,authorized,Card
P104705-1,104705,2024-03-19 08:04:00,88.02,authorized,PayPal
P104706-1,104706,2024-03-20 06:25:00,38.07,refunded,Card
P104707-1,104707,2024-03-21 08:00:00,61.28,authorized,Card
P104708-1,104708,2024-03-22 17:10:00,44.32,authorized,PayPal
P104709-1,104709,2024-03-21 07:18:00,87.8,refunded,Card
P104710-1,104710,2024-03-21 23:10:00,35.67,captured,Cash
P104711-1,104711,2024-03-22 13:54:00,26.62,failed,PayPal
P104712-1,104712,2024-03-22 22:58:00,49.58,authorized,Card
P104713-1,104713,2024-03-22 06:13:00,144.9,authorized,Wire
P104714-1,104714,2024-03-20 23:48:00,58.04,refunded,Wire
P104715-1,104715,2024-03-21 01:23:00,58.35,failed,Wire
P104716-1,104716,2024-03-20 23:25:00,56.49,authorized,PayPal
P104717-1,104717,2024-03-21 21:06:00,11.48,refunded,PayPal
P104718-1,104718,2024-03-21 09:10:00,32.55,refunded,Cash
P104719-1,104719,2024-03-23 19:54:00,78.25,failed,Wire
P104720-1,104720,2024-03-21 09:48:00,69.81,refunded,PayPal
P104721-1,104721,2024-03-23 21:17:00,92.16,authorized,PayPal
P104721-2,104721,2024-03-22 03:17:00,35.62,authorized,Wire
P104722-1,104722,2024-03-22 16:53:00,44.36,failed,Card
P104723-1,104723,2024-03-21 06:52:00,97.28,failed,Wire
P104724-1,104724,2024-03-23 03:44:00,109.96,failed,PayPal
P104725-1,104725,2024-03-20 02:18:00,45.02,authorized,Card
P104727-1,104727,2024-03-21 08:33:00,21.06,authorized,Cash
P104728-1,104728,2024-03-23 16:06:00,71.73,failed,Cash
P104729-1,104729,2024-03-21 19:30:00,21.39,failed,Cash
P104730-1,104730,2024-03-22 06:30:00,7.87,captured,Wire
P104731-1,104731,2024-03-22 22:50:00,22.19,captured,Cash
P104732-1,104732,2024-03-20 19:40:00,82.15,authorized,Wire
P104733-1,104733,2024-03-22 16:58:00,15.29,refunded,PayPal
P104734-1,104734,2024-03-22 13:03:00,28.7,authorized,Cash
P104735-1,104735,2024-03-22 10:46:00,87.26,failed,PayPal
P104736-1,104736,2024-03-21 16:30:00,50.19,authorized,Cash
P104737-1,104737,2024-03-22 17:29:00,56.91,authorized,PayPal
P104738-1,104738,2024-03-21 20:59:00,26.73,refunded,PayPal
P104739-1,104739,2024-03-21 05:56:00,75.09,failed,Cash
P104740-1,104740,2024-03-22 13:57:00,32.39,authorized,Card
P104741-1,104741,2024-03-21 14:29:00,60.78,failed,Card
P104742-1,104742,2024-03-23 01:41:00,10.04,authorized,Cash
P104743-1,104743,2024-03-23 13:10:00,90.81,refunded,Card
P104744-1,104744,2024-03-21 18:52:00,68.89,refunded,Card
P104745-1,104745,2024-03-20 23:57:00,88.34,captured,Wire
P104746-1,104746,2024-03-21 12:11:00,73.74,captured,PayPal
P104747-1,104747,2024-03-21 00:44:00,102.55,failed,Cash
P104748-1,104748,2024-03-21 10:40:00,41.2,failed,Cash
P104749-1,104749,2024-03-20 23:56:00,55.93,failed,Cash
P104750-1,104750,2024-03-22 06:30:00,72.64,refunded,Card
P104751-1,104751,2024-03-23 09:13:00,24.33,failed,Card
P104752-1,104752,2024-03-21 00:30:00,60.11,captured,Card
P104753-1,104753,2024-03-21 23:51:00,59.57,refunded,PayPal
P104754-1,104754,2024-03-21 14:33:00,73.81,captured,Wire
P104755-1,104755,2024-03-21 20:45:00,52.31,captured,Wire
P104756-1,104756,2024-03-20 19:37:00,39.39,failed,Card
P104757-1,104757,2024-03-21 16:21:00,48.57,captured,PayPal
P104758-1,104758,2024-03-21 16:16:00,36.68,failed,Wire
P104759-1,104759,2024-03-23 01:39:00,144.54,refunded,Card
P104760-1,104760,2024-03-22 21:29:00,82.47,refunded,Cash
P104761-1,104761,2024-03-20 22:31:00,6.88,refunded,PayPal
P104762-1,104762,2024-03-21 06:25:00,97.46,refunded,PayPal
P104763-1,104763,2024-03-23 05:24:00,112.25,refunded,Wire
P104764-1,104764,2024-03-23 14:58:00,268.4,authorized,Wire
P104765-1,104765,2024-03-22 05:20:00,124.3,failed,PayPal
P104765-2,104765,2024-03-22 07:20:00,88.76,authorized,Wire
P104766-1,104766,2024-03-23 06:16:00,77.5,authorized,PayPal
P104767-1,104767,2024-03-21 04:10:00,73.78,failed,PayPal
P104768-1,104768,2024-03-22 04:14:00,19.76,refunded,Cash
P104769-1,104769,2024-03-21 03:06:00,30.21,authorized,Card
P104770-1,104770,2024-03-20 07:39:00,20.55,refunded,Wire
P104771-1,104771,2024-03-20 22:57:00,114.86,captured,PayPal
P104772-1,104772,2024-03-21 01:32:00,8.73,failed,PayPal
P104773-1,104773,2024-03-22 02:30:00,104.48,refunded,Cash
P104774-1,104774,2024-03-22 08:18:00,80.88,refunded,PayPal
P104775-1,104775,2024-03-21 20:30:00,146.77,captured,Cash
P104776-1,104776,2024-03-21 06:48:00,101.71,captured,Wire
P104777-1,104777,2024-03-23 05:40:00,68.14,captured,Card
P104778-1,104778,2024-03-21 21:00:00,95.48,captured,PayPal
P104779-1,104779,2024-03-21 23:45:00,11.9,failed,Wire
P104780-1,104780,2024-03-21 19:41:00,16.51,captured,Wire
P104781-1,104781,2024-03-23 13:03:00,79.62,authorized,Wire
P104782-1,104782,2024-03-23 03:46:00,83.64,captured,Card
P104783-1,104783,2024-03-22 22:30:00,33.41,refunded,Wire
P104784-1,104784,2024-03-23 21:41:00,9.93,captured,Cash
P104785-1,104785,2024-03-23 16:38:00,62.62,captured,Cash
P104786-1,104786,2024-03-23 06:40:00,109.43,captured,PayPal
P104787-1,104787,2024-03-22 13:02:00,32.98,failed,Wire
P104788-1,104788,2024-03-23 06:45:00,35.29,failed,Wire
P104789-1,104789,2024-03-22 23:13:00,43.95,captured,Cash
P104790-1,104790,2024-03-24 05:32:00,59.47,captured,Card
P104791-1,104791,2024-03-23 13:44:00,51.01,failed,PayPal
P104792-1,104792,2024-03-22 21:50:00,87.28,captured,Wire
P104793-1,104793,2024-03-24 15:34:00,101.42,captured,Cash
P104794-1,104794,2024-03-21 09:54:00,26.59,failed,PayPal
P104795-1,104795,2024-03-22 04:46:00,18.16,authorized,Wire
P104796-1,104796,2024-03-21 17:14:00,44.62,refunded,Wire
P104797-1,104797,2024-03-24 06:53:00,38.94,refunded,Card
P104798-1,104798,2024-03-23 23:50:00,152.53,authorized,Card
P104799-1,104799,2024-03-24 07:17:00,99.55,refunded,PayPal
P104800-1,104800,2024-03-21 11:40:00,60.87,captured,Wire
P104801-1,104801,2024-03-24 19:49:00,63.63,authorized,PayPal
P104802-1,104802,2024-03-23 22:57:00,50.62,refunded,Wire
P104804-1,104804,2024-03-23 11:46:00,64.44,captured,Cash
P104805-1,104805,2024-03-24 04:33:00,60.21,captured,Wire
P104806-1,104806,2024-03-21 13:46:00,163.91,refunded,PayPal
P104807-1,104807,2024-03-22 18:55:00,167.51,refunded,PayPal
P104808-1,104808,2024-03-23 09:15:00,117.51,authorized,Cash
P104809-1,104809,2024-03-21 11:52:00,30.53,refunded,Card
P104810-1,104810,2024-03-22 00:16:00,39.36,authorized,Cash
P104811-1,104811,2024-03-21 03:07:00,83.76,authorized,Cash
P104812-1,104812,2024-03-21 15:35:00,2.74,failed,PayPal
P104813-1,104813,2024-03-21 12:53:00,75.94,authorized,Card
P104814-1,104814,2024-03-22 23:45:00,53.09,failed,Card
P104815-1,104815,2024-03-23 07:01:00,56.68,failed,PayPal
P104816-1,104816,2024-03-22 13:32:00,19.62,failed,Cash
P104817-1,104817,2024-03-23 23:00:00,9.55,authorized,Card
P104817-2,104817,2024-03-23 21:00:00,4.61,failed,Wire
P104818-1,104818,2024-03-23 11:45:00,33.47,failed,Card
P104819-1,104819,2024-03-21 03:09:00,37.0,authorized,PayPal
P104820-1,104820,2024-03-22 05:46:00,28.51,captured,Wire
P104821-1,104821,2024-03-21 22:16:00,65.85,captured,Card
P104822-1,104822,2024-03-22 01:54:00,93.61,authorized,PayPal
P104823-1,104823,2024-03-24 01:44:00,50.04,failed,Cash
P104824-1,104824,2024-03-23 18:18:00,30.92,authorized,Card
P104825-1,104825,2024-03-22 00:05:00,67.04,authorized,Cash
P104826-1,104826,2024-03-21 15:00:00,45.15,refunded,Card
P104827-1,104827,2024-03-21 21:28:00,71.93,failed,Card
P104828-1,104828,2024-03-23 10:15:00,48.63,failed,Card
P104829-1,104829,2024-03-24 00:15:00,104.09,refunded,Wire
P104830-1,104830,2024-03-21 23:39:00,35.93,authorized,Wire
P104831-1,104831,2024-03-23 01:50:00,41.34,authorized,PayPal
P104832-1,104832,2024-03-23 15:13:00,36.58,captured,Cash
P104833-1,104833,2024-03-23 13:04:00,31.59,refunded,PayPal
P104834-1,104834,2024-03-23 01:02:00,63.2,captured,PayPal
P104835-1,104835,2024-03-23 18:32:00,17.73,refunded,Wire
P104836-1,104836,2024-03-24 22:56:00,72.45,authorized,Card
P104837-1,104837,2024-03-24 10:16:00,45.7,captured,Card
P104838-1,104838,2024-03-23 14:25:00,64.75,failed,Card
P104839-1,104839,2024-03-24 11:29:00,53.33,captured,Cash
P104840-1,104840,2024-03-23 15:32:00,70.14,captured,Card
P104841-1,104841,2024-03-24 05:16:00,29.85,authorized,Card
P104842-1,104842,2024-03-23 01:09:00,135.15,failed,Cash
P104843-1,104843,2024-03-24 16:43:00,112.5,captured,Cash
P104844-1,104844,2024-03-24 09:16:00,14.77,refunded,Cash
P104845-1,104845,2024-03-23 03:28:00,48.1,refunded,Cash
P104846-1,104846,2024-03-22 21:03:00,62.28,refunded,Cash
P104847-1,104847,2024-03-23 13:47:00,19.3,failed,Card
P104848-1,104848,2024-03-23 02:30:00,38.33,failed,PayPal
P104849-1,104849,2024-03-25 11:54:00,24.02,failed,Cash
P104850-1,104850,2024-03-23 13:28:00,57.4,authorized,Cash
P104851-1,104851,2024-03-22 06:27:00,58.02,refunded,PayPal
P104852-1,104852,2024-03-24 18:48:00,61.33,authorized,PayPal
P104853-1,104853,2024-03-22 03:58:00,57.97,captured,Card
P104854-1,104854,2024-03-25 13:57:00,40.72,captured,Cash
P104855-1,104855,2024-03-25 21:34:00,19.87,authorized,PayPal
P104856-1,104856,2024-03-23 20:25:00,46.85,authorized,Wire
P104857-1,104857,2024-03-24 00:47:00,15.25,captured,PayPal
P104858-1,104858,2024-03-25 05:29:00,82.24,captured,Cash
P104859-1,104859,2024-03-25 00:30:00,56.14,authorized,Cash
P104860-1,104860,2024-03-25 10:53:00,55.14,authorized,Wire
P104861-1,104861,2024-03-23 14:47:00,74.04,authorized,PayPal
P104862-1,104862,2024-03-24 18:23:00,74.91,captured,PayPal
P104863-1,104863,2024-03-22 18:26:00,76.43,failed,Card
P104864-1,104864,2024-03-23 19:03:00,31.95,failed,Card
P104865-1,104865,2024-03-25 05:51:00,57.75,captured,Wire
P104866-1,104866,2024-03-22 05:56:00,8.19,failed,Wire
P104867-1,104867,2024-03-23 19:03:00,30.35,captured,Card
P104867-2,104867,2024-03-23 04:03:00,6.71,refunded,Wire
P104868-1,104868,2024-03-25 06:28:00,13.64,authorized,PayPal
P104869-1,104869,2024-03-22 23:05:00,60.98,authorized,Card
P104870-1,104870,2024-03-25 05:03:00,40.81,authorized,Cash
P104871-1,104871,2024-03-25 06:45:00,58.77,refunded,Wire
P104872-1,104872,2024-03-23 07:01:00,86.23,failed,Card
P104873-1,104873,2024-03-24 00:01:00,89.75,authorized,PayPal
P104874-1,104874,2024-03-24 19:13:00,15.18,authorized,Cash
P104875-1,104875,2024-03-23 14:49:00,54.7,authorized,Wire
P104876-1,104876,2024-03-25 04:30:00,34.93,authorized,Card
P104877-1,104877,2024-03-25 09:10:00,80.17,refunded,Wire
P104878-1,104878,2024-03-24 04:00:00,60.08,captured,Card
P104879-1,104879,2024-03-24 11:26:00,4.61,refunded,Wire
P104880-1,104880,2024-03-22 15:46:00,11.65,refunded,Wire
P104881-1,104881,2024-03-23 13:07:00,41.78,refunded,Cash
