order_id,ship_date,delivery_date,carrier,shipping_cost
102840,2024-02-19 10:37:00,2024-02-21 10:37:00,USPS,5.84
102841,2024-02-23 04:33:00,2024-02-27 04:33:00,UPS,3.61
102842,2024-02-18 01:22:00,2024-02-19 01:22:00,USPS,10.34
102843,2024-02-22 07:11:00,2024-03-02 07:11:00,UPS,9.15
102844,2024-02-18 16:47:00,2024-02-23 16:47:00,UPS,6.54
102845,2024-02-21 05:40:00,2024-03-01 05:40:00,UPS,1.7
102846,2024-02-22 19:02:00,2024-02-28 19:02:00,DHL,15.01
102847,2024-02-21 21:08:00,2024-02-23 21:08:00,UPS,4.12
102848,2024-02-20 09:12:00,2024-02-23 09:12:00,UPS,1.07
102849,2024-02-19 07:05:00,2024-02-29 07:05:00,FedEx,14.55
102850,2024-02-23 08:42:00,2024-03-04 08:42:00,FedEx,19.39
102851,2024-02-20 17:38:00,2024-02-26 17:38:00,UPS,14.25
102853,2024-02-20 23:02:00,2024-03-01 23:02:00,USPS,8.81
102854,2024-02-18 06:56:00,2024-02-21 06:56:00,FedEx,6.82
102855,2024-02-22 02:30:00,2024-02-25 02:30:00,FedEx,5.71
102856,2024-02-23 05:10:00,2024-03-01 05:10:00,FedEx,16.6
102857,2024-02-21 23:46:00,2024-02-24 23:46:00,USPS,5.21
102858,2024-02-20 20:10:00,2024-02-27 20:10:00,FedEx,1.9
102859,2024-02-23 15:52:00,2024-02-28 15:52:00,USPS,13.19
102860,2024-02-22 23:49:00,2024-02-27 23:49:00,UPS,14.02
102861,2024-02-22 12:02:00,2024-03-02 12:02:00,DHL,1.77
102862,2024-02-18 13:14:00,2024-02-24 13:14:00,FedEx,9.89
102863,2024-02-20 14:30:00,2024-02-23 14:30:00,UPS,2.46
102864,2024-02-21 22:29:00,2024-02-29 22:29:00,UPS,2.7
102865,2024-02-18 01:36:00,2024-02-23 01:36:00,DHL,3.93
102866,2024-02-22 16:39:00,2024-02-23 16:39:00,DHL,10.95
102867,2024-02-23 18:55:00,2024-03-04 18:55:00,UPS,10.33
102868,2024-02-21 10:43:00,2024-03-01 10:43:00,DHL,12.74
102869,2024-02-21 07:01:00,2024-02-23 07:01:00,DHL,9.01
102870,2024-02-18 10:16:00,2024-02-19 10:16:00,FedEx,3.99
102871,2024-02-22 23:40:00,2024-02-27 23:40:00,FedEx,4.16
102872,2024-02-22 17:05:00,2024-02-23 17:05:00,UPS,9.71
102873,2024-02-21 19:57:00,2024-03-02 19:57:00,UPS,28.37
102875,2024-02-23 17:21:00,2024-02-24 17:21:00,USPS,17.0
102876,2024-02-24 13:17:00,2024-03-02 13:17:00,USPS,6.21
102877,2024-02-21 21:05:00,2024-02-25 21:05:00,FedEx,2.86
102878,2024-02-24 13:40:00,2024-02-27 13:40:00,UPS,6.02
102879,2024-02-19 14:22:00,2024-02-23 14:22:00,USPS,8.67
102880,2024-02-23 18:18:00,2024-03-04 18:18:00,USPS,10.24
102881,2024-02-22 18:29:00,2024-02-24 18:29:00,DHL,18.88
102882,2024-02-21 02:46:00,2024-02-26 02:46:00,FedEx,13.73
102884,2024-02-20 22:26:00,2024-02-28 22:26:00,FedEx,7.58
102885,2024-02-22 04:57:00,2024-03-01 04:57:00,USPS,5.28
102886,2024-02-23 19:51:00,2024-02-24 19:51:00,USPS,14.95
102887,2024-02-23 23:02:00,2024-02-24 23:02:00,USPS,17.5
102888,2024-02-21 05:24:00,2024-02-27 05:24:00,DHL,2.91
102889,2024-02-22 15:41:00,2024-02-24 15:41:00,DHL,2.97
102892,2024-02-20 06:41:00,2024-02-28 06:41:00,UPS,3.04
102893,2024-02-23 05:09:00,2024-03-02 05:09:00,FedEx,14.94
102894,2024-02-22 21:55:00,2024-02-25 21:55:00,DHL,6.34
102895,2024-02-22 15:42:00,2024-03-03 15:42:00,DHL,9.62
102896,2024-02-20 08:45:00,2024-02-26 08:45:00,DHL,9.57
102898,2024-02-20 06:08:00,2024-02-29 06:08:00,DHL,7.66
102899,2024-02-22 14:59:00,2024-02-27 14:59:00,UPS,19.49
102900,2024-02-22 20:56:00,2024-02-25 20:56:00,UPS,4.13
102901,2024-02-24 16:58:00,2024-03-03 16:58:00,UPS,13.67
102902,2024-02-20 17:41:00,2024-02-23 17:41:00,UPS,2.5
102903,2024-02-21 21:18:00,2024-02-26 21:18:00,FedEx,0.59
102905,2024-02-23 19:02:00,2024-02-26 19:02:00,DHL,12.81
102907,2024-02-20 07:24:00,2024-02-26 07:24:00,USPS,1.46
102908,2024-02-21 09:55:00,2024-02-25 09:55:00,UPS,11.61
102909,2024-02-23 18:27:00,2024-02-28 18:27:00,FedEx,11.73
102910,2024-02-24 16:13:00,2024-03-02 16:13:00,UPS,19.75
102911,2024-02-23 18:59:00,2024-02-28 18:59:00,DHL,14.87
102912,2024-02-24 18:25:00,2024-03-01 18:25:00,FedEx,7.44
102913,2024-02-23 11:28:00,2024-02-29 11:28:00,UPS,8.51
102914,2024-02-22 08:26:00,2024-03-01 08:26:00,FedEx,16.75
102915,2024-02-24 19:14:00,2024-02-26 19:14:00,USPS,5.75
102916,2024-02-23 18:11:00,2024-02-29 18:11:00,UPS,13.12
102917,2024-02-24 22:42:00,2024-03-02 22:42:00,FedEx,4.44
102918,2024-02-20 04:36:00,2024-02-29 04:36:00,USPS,6.58
102919,2024-02-23 18:23:00,2024-02-27 18:23:00,FedEx,21.2
102920,2024-02-21 14:24:00,2024-02-29 14:24:00,DHL,1.98
102922,2024-02-21 20:09:00,2024-02-29 20:09:00,FedEx,5.9
102925,2024-02-19 21:17:00,2024-02-26 21:17:00,USPS,8.06
102926,2024-02-23 13:57:00,2024-02-27 13:57:00,FedEx,3.13
102927,2024-02-22 07:40:00,2024-02-29 07:40:00,FedEx,11.97
102928,2024-02-20 08:49:00,2024-02-23 08:49:00,DHL,1.12
102930,2024-02-23 23:42:00,2024-02-25 23:42:00,FedEx,10.94
102931,2024-02-20 12:34:00,2024-02-24 12:34:00,UPS,16.74
102932,2024-02-23 22:50:00,2024-03-01 22:50:00,UPS,2.5
102934,2024-02-21 07:43:00,2024-03-01 07:43:00,DHL,6.86
102935,2024-02-23 23:42:00,2024-02-28 23:42:00,DHL,13.06
102936,2024-02-20 07:21:00,2024-02-26 07:21:00,FedEx,2.61
102938,2024-02-24 12:18:00,2024-02-17 12:18:00,UPS,3.08
102939,2024-02-23 08:25:00,2024-03-02 08:25:00,UPS,21.1
102940,2024-02-21 01:22:00,2024-02-23 01:22:00,UPS,13.62
102941,2024-02-21 11:51:00,2024-03-01 11:51:00,FedEx,10.75
102942,2024-02-19 08:12:00,2024-02-24 08:12:00,UPS,3.61
102943,2024-02-24 01:21:00,2024-02-29 01:21:00,FedEx,18.41
102944,2024-02-24 05:19:00,2024-02-27 05:19:00,FedEx,6.39
102945,2024-02-20 00:05:00,2024-02-29 00:05:00,FedEx,3.6
102946,2024-02-23 02:06:00,2024-02-24 02:06:00,DHL,3.25
102947,2024-02-22 13:47:00,2024-02-29 13:47:00,USPS,7.69
102948,2024-02-22 10:38:00,2024-02-25 10:38:00,FedEx,7.63
102949,2024-02-21 03:04:00,2024-03-01 03:04:00,FedEx,5.4
102952,2024-02-25 21:29:00,2024-03-01 21:29:00,FedEx,22.44
102953,2024-02-20 19:20:00,2024-02-26 19:20:00,USPS,29.23
102954,2024-02-20 12:25:00,2024-02-29 12:25:00,FedEx,8.25
102955,2024-02-20 20:13:00,2024-02-22 20:13:00,DHL,14.37
102956,2024-02-20 14:14:00,2024-03-01 14:14:00,FedEx,14.46
102957,2024-02-21 22:44:00,2024-02-26 22:44:00,UPS,5.93
102958,2024-02-24 11:04:00,2024-03-02 11:04:00,DHL,13.06
102961,2024-02-22 09:29:00,2024-02-28 09:29:00,FedEx,1.27
102962,2024-02-24 21:00:00,2024-02-29 21:00:00,USPS,13.35
102963,2024-02-21 01:50:00,2024-02-26 01:50:00,USPS,2.56
102964,2024-02-22 11:58:00,2024-02-27 11:58:00,DHL,32.26
102965,2024-02-21 03:30:00,2024-02-27 03:30:00,USPS,6.29
102966,2024-02-21 19:18:00,2024-02-27 19:18:00,FedEx,7.67
102967,2024-02-23 15:16:00,2024-02-24 15:16:00,DHL,10.18
102968,2024-02-25 23:26:00,2024-02-28 23:26:00,UPS,46.73
102969,2024-02-24 01:08:00,2024-02-29 01:08:00,FedEx,7.71
102970,2024-02-22 12:15:00,2024-03-02 12:15:00,USPS,23.44
102971,2024-02-21 21:02:00,2024-02-29 21:02:00,USPS,8.27
102972,2024-02-24 05:19:00,2024-02-25 05:19:00,UPS,7.75
102973,2024-02-25 11:34:00,2024-03-01 11:34:00,DHL,5.25
102974,2024-02-21 12:40:00,2024-03-01 12:40:00,USPS,11.03
102975,2024-02-21 14:06:00,2024-02-22 14:06:00,USPS,5.68
102976,2024-02-22 16:37:00,2024-02-27 16:37:00,DHL,0.6
102977,2024-02-25 16:34:00,2024-02-28 16:34:00,FedEx,13.78
102978,2024-02-20 02:52:00,2024-02-22 02:52:00,USPS,5.11
102979,2024-02-24 08:34:00,2024-03-04 08:34:00,USPS,11.93
102980,2024-02-20 00:42:00,2024-02-25 00:42:00,DHL,2.34
102981,2024-02-21 10:35:00,2024-02-27 10:35:00,USPS,3.83
102983,2024-02-23 05:08:00,2024-03-02 05:08:00,USPS,15.12
102984,2024-02-23 23:04:00,2024-02-28 23:04:00,FedEx,4.51
102985,2024-02-24 07:35:00,2024-02-29 07:35:00,FedEx,14.76
102986,2024-02-25 02:44:00,2024-02-29 02:44:00,UPS,10.56
102987,2024-02-20 08:23:00,2024-02-21 08:23:00,USPS,20.54
102988,2024-02-23 14:03:00,2024-03-03 14:03:00,DHL,14.07
102989,2024-02-20 15:30:00,2024-02-24 15:30:00,UPS,7.71
102991,2024-02-23 09:44:00,2024-02-29 09:44:00,UPS,4.2
102992,2024-02-25 15:34:00,2024-03-05 15:34:00,UPS,0.89
102993,2024-02-25 07:07:00,2024-02-29 07:07:00,UPS,6.15
102994,2024-02-20 03:09:00,2024-02-23 03:09:00,FedEx,10.82
102995,2024-02-24 21:07:00,2024-02-26 21:07:00,UPS,6.94
102996,2024-02-23 07:42:00,2024-03-02 07:42:00,FedEx,14.74
102997,2024-02-24 23:59:00,2024-02-26 23:59:00,UPS,13.84
102998,2024-02-23 13:35:00,2024-03-03 13:35:00,USPS,1.25
102999,2024-02-21 23:05:00,2024-02-29 23:05:00,DHL,21.66
103000,2024-02-23 17:42:00,2024-03-03 17:42:00,USPS,22.45
103001,2024-02-23 16:13:00,2024-03-04 16:13:00,FedEx,3.83
103002,2024-02-20 08:11:00,2024-02-27 08:11:00,DHL,4.0
103003,2024-02-24 19:07:00,2024-03-02 19:07:00,UPS,9.61
103004,2024-02-21 10:17:00,2024-02-27 10:17:00,FedEx,8.15
103007,2024-02-21 04:17:00,2024-02-28 04:17:00,FedEx,9.67
103008,2024-02-23 17:49:00,2024-03-02 17:49:00,FedEx,13.65
103009,2024-02-20 08:08:00,2024-02-29 08:08:00,FedEx,8.52
103010,2024-02-23 05:42:00,2024-03-04 05:42:00,FedEx,7.74
103011,2024-02-21 10:29:00,2024-02-25 10:29:00,UPS,3.0
103013,2024-02-22 18:16:00,2024-03-03 18:16:00,DHL,9.95
103014,2024-02-22 12:02:00,2024-03-02 12:02:00,DHL,13.44
103015,2024-02-25 23:00:00,2024-02-27 23:00:00,UPS,13.88
103016,2024-02-21 21:29:00,2024-02-22 21:29:00,FedEx,15.97
103017,2024-02-26 03:44:00,2024-03-01 03:44:00,DHL,7.37
103018,2024-02-26 10:56:00,2024-03-03 10:56:00,UPS,7.61
103019,2024-02-22 18:11:00,2024-02-29 18:11:00,UPS,1.44
103020,2024-02-25 21:42:00,2024-03-03 21:42:00,FedEx,4.1
103021,2024-02-22 21:04:00,2024-02-23 21:04:00,USPS,8.47
103022,2024-02-22 21:16:00,2024-03-01 21:16:00,FedEx,8.92
103023,2024-02-21 03:48:00,2024-02-23 03:48:00,USPS,18.06
103024,2024-02-24 00:25:00,2024-02-28 00:25:00,USPS,3.92
103026,2024-02-22 18:55:00,2024-03-01 18:55:00,DHL,10.94
103027,2024-02-22 07:37:00,2024-02-25 07:37:00,DHL,18.12
103028,2024-02-25 02:04:00,2024-02-26 02:04:00,FedEx,2.44
103029,2024-02-24 04:07:00,2024-02-29 04:07:00,UPS,7.59
103030,2024-02-21 20:00:00,2024-02-26 20:00:00,UPS,15.55
103031,2024-02-26 07:55:00,2024-03-04 07:55:00,UPS,4.15
103032,2024-02-26 09:03:00,2024-03-01 09:03:00,DHL,17.13
103033,2024-02-24 14:08:00,2024-02-29 14:08:00,DHL,14.53
103035,2024-02-21 16:12:00,2024-03-02 16:12:00,FedEx,11.93
103036,2024-02-25 00:42:00,2024-02-29 00:42:00,DHL,12.07
103037,2024-02-25 07:46:00,2024-03-03 07:46:00,FedEx,20.55
103038,2024-02-25 12:25:00,2024-03-05 12:25:00,FedEx,22.73
103039,2024-02-21 13:58:00,2024-02-29 13:58:00,DHL,15.37
103040,2024-02-24 11:54:00,2024-03-05 11:54:00,DHL,4.38
103041,2024-02-22 20:25:00,2024-02-26 20:25:00,UPS,4.01
103043,2024-02-23 12:03:00,2024-03-02 12:03:00,USPS,6.17
103044,2024-02-25 15:35:00,2024-03-03 15:35:00,DHL,17.31
103045,2024-02-21 16:43:00,2024-02-26 16:43:00,USPS,13.22
103046,2024-02-26 03:53:00,2024-03-05 03:53:00,DHL,6.91
103048,2024-02-26 18:51:00,2024-03-04 18:51:00,DHL,5.13
103049,2024-02-25 23:51:00,2024-02-28 23:51:00,USPS,7.68
103050,2024-02-23 00:51:00,2024-02-26 00:51:00,USPS,6.86
103051,2024-02-22 19:23:00,2024-02-29 19:23:00,DHL,2.37
103052,2024-02-26 23:28:00,2024-02-28 23:28:00,UPS,1.12
103053,2024-02-24 00:58:00,2024-02-29 00:58:00,FedEx,17.74
103054,2024-02-26 17:27:00,2024-02-28 17:27:00,UPS,25.6
103055,2024-02-25 05:46:00,2024-02-28 05:46:00,DHL,10.16
103057,2024-02-25 13:50:00,2024-03-05 13:50:00,FedEx,6.68
103058,2024-02-23 07:36:00,2024-03-01 07:36:00,UPS,5.33
103059,2024-02-26 13:08:00,2024-03-06 13:08:00,USPS,10.04
103060,2024-02-24 02:35:00,2024-02-28 02:35:00,UPS,3.46
103061,2024-02-23 01:02:00,2024-02-26 01:02:00,FedEx,10.39
103066,2024-02-24 15:47:00,2024-03-05 15:47:00,DHL,1.71
103067,2024-02-25 11:15:00,2024-02-29 11:15:00,FedEx,11.19
103069,2024-02-24 16:56:00,2024-03-05 16:56:00,UPS,4.58
103070,2024-02-21 12:57:00,2024-02-28 12:57:00,USPS,13.48
103071,2024-02-24 10:51:00,2024-03-03 10:51:00,USPS,18.21
103072,2024-02-26 20:56:00,2024-03-03 20:56:00,USPS,8.76
103073,2024-02-26 15:23:00,2024-02-27 15:23:00,UPS,14.2
103074,2024-02-24 10:26:00,2024-03-05 10:26:00,UPS,11.01
103075,2024-02-21 19:29:00,2024-02-24 19:29:00,FedEx,4.65
103076,2024-02-22 07:03:00,2024-02-25 07:03:00,USPS,5.73
103077,2024-02-23 22:00:00,2024-02-28 22:00:00,USPS,11.96
103079,2024-02-22 16:53:00,2024-03-01 16:53:00,USPS,9.29
103081,2024-02-25 21:50:00,2024-03-05 21:50:00,DHL,11.06
103082,2024-02-24 15:36:00,2024-03-04 15:36:00,DHL,3.0
103083,2024-02-24 17:19:00,2024-03-02 17:19:00,DHL,11.01
103084,2024-02-23 01:56:00,2024-02-25 01:56:00,DHL,5.85
103085,2024-02-25 09:33:00,2024-02-29 09:33:00,FedEx,21.45
103088,2024-02-24 08:36:00,2024-03-04 08:36:00,FedEx,4.49
103089,2024-02-24 10:55:00,2024-02-26 10:55:00,DHL,4.15
103090,2024-02-24 10:45:00,2024-03-03 10:45:00,DHL,5.61
103091,2024-02-25 23:32:00,2024-03-06 23:32:00,DHL,11.91
103092,2024-02-27 16:07:00,2024-03-07 16:07:00,UPS,23.08
103093,2024-02-25 05:26:00,2024-03-02 05:26:00,UPS,12.35
103094,2024-02-23 00:21:00,2024-02-28 00:21:00,DHL,18.97
103095,2024-02-26 11:51:00,2024-03-04 11:51:00,USPS,0.91
103096,2024-02-23 15:51:00,2024-03-03 15:51:00,DHL,7.42
103097,2024-02-22 18:26:00,2024-02-23 18:26:00,USPS,4.23
103098,2024-02-26 02:59:00,2024-03-06 02:59:00,FedEx,16.75
103101,2024-02-24 02:57:00,2024-02-28 02:57:00,USPS,10.82
103103,2024-02-26 20:21:00,2024-03-04 20:21:00,USPS,7.84
103104,2024-02-26 21:26:00,2024-03-04 21:26:00,USPS,3.36
103105,2024-02-26 13:29:00,2024-03-04 13:29:00,USPS,11.43
103106,2024-02-22 07:43:00,2024-02-28 07:43:00,DHL,6.0
103108,2024-02-25 16:25:00,2024-03-03 16:25:00,DHL,6.15
103109,2024-02-24 10:05:00,2024-02-26 10:05:00,DHL,7.79
103110,2024-02-23 10:47:00,2024-03-01 10:47:00,DHL,4.59
103111,2024-02-22 16:23:00,2024-02-23 16:23:00,DHL,16.31
103113,2024-02-24 20:02:00,2024-02-19 20:02:00,DHL,5.41
103114,2024-02-24 11:51:00,2024-03-05 11:51:00,FedEx,9.84
103115,2024-02-23 04:18:00,2024-02-24 04:18:00,UPS,4.69
103116,2024-02-26 07:11:00,2024-03-04 07:11:00,UPS,7.91
103117,2024-02-27 14:48:00,2024-02-29 14:48:00,DHL,7.42
103119,2024-02-24 23:49:00,2024-02-28 23:49:00,USPS,24.87
103120,2024-02-22 03:51:00,2024-02-23 03:51:00,FedEx,5.59
103121,2024-02-27 03:29:00,2024-02-29 03:29:00,FedEx,4.1
103122,2024-02-23 23:11:00,2024-02-24 23:11:00,USPS,8.74
103123,2024-02-27 19:59:00,2024-03-08 19:59:00,FedEx,11.15
103124,2024-02-27 05:26:00,2024-03-03 05:26:00,DHL,2.89
103125,2024-02-24 02:14:00,2024-03-02 02:14:00,USPS,2.92
103126,2024-02-23 02:37:00,2024-03-03 02:37:00,DHL,2.93
103127,2024-02-26 06:41:00,2024-03-03 06:41:00,USPS,13.81
103129,2024-02-25 22:10:00,2024-02-26 22:10:00,USPS,4.53
103130,2024-02-23 02:42:00,2024-03-03 02:42:00,USPS,17.3
103131,2024-02-26 02:16:00,2024-03-06 02:16:00,FedEx,26.17
103132,2024-02-27 18:03:00,2024-03-06 18:03:00,USPS,9.18
103134,2024-02-24 02:19:00,2024-02-29 02:19:00,FedEx,31.36
103135,2024-02-24 12:43:00,2024-02-26 12:43:00,UPS,28.09
103136,2024-02-27 17:51:00,2024-03-06 17:51:00,USPS,1.17
103137,2024-02-24 08:33:00,2024-02-29 08:33:00,UPS,2.01
103138,2024-02-24 03:49:00,2024-02-26 03:49:00,UPS,15.25
103140,2024-02-28 11:38:00,2024-03-04 11:38:00,USPS,2.58
103143,2024-02-25 03:52:00,2024-03-02 03:52:00,DHL,16.49
103145,2024-02-27 17:08:00,2024-03-01 17:08:00,UPS,3.96
103146,2024-02-26 06:56:00,2024-03-07 06:56:00,UPS,19.04
103147,2024-02-24 02:30:00,2024-02-28 02:30:00,UPS,1.7
103148,2024-02-27 13:55:00,2024-02-28 13:55:00,USPS,16.94
103149,2024-02-25 02:34:00,2024-02-27 02:34:00,FedEx,10.71
103152,2024-02-28 19:35:00,2024-03-05 19:35:00,FedEx,16.02
103153,2024-02-25 07:24:00,2024-03-02 07:24:00,USPS,15.61
103154,2024-02-28 08:49:00,2024-02-29 08:49:00,FedEx,14.83
103155,2024-02-28 21:37:00,2024-03-04 21:37:00,DHL,8.53
103157,2024-02-24 10:57:00,2024-03-01 10:57:00,USPS,5.95
103158,2024-02-25 03:27:00,2024-03-01 03:27:00,USPS,7.05
103159,2024-02-28 12:53:00,2024-03-04 12:53:00,UPS,5.98
103160,2024-02-27 05:02:00,2024-03-04 05:02:00,DHL,17.27
103161,2024-02-26 07:12:00,2024-03-02 07:12:00,USPS,9.64
103162,2024-02-23 07:07:00,2024-02-28 07:07:00,DHL,5.64
103163,2024-02-28 04:20:00,2024-03-06 04:20:00,FedEx,18.06
103164,2024-02-25 16:57:00,2024-03-01 16:57:00,USPS,12.71
103165,2024-02-25 22:32:00,2024-03-03 22:32:00,USPS,8.13
103166,2024-02-28 01:51:00,2024-03-03 01:51:00,FedEx,4.96
103167,2024-02-28 12:59:00,2024-03-04 12:59:00,DHL,30.44
103168,2024-02-25 12:16:00,2024-03-01 12:16:00,FedEx,14.92
103169,2024-02-23 07:34:00,2024-02-27 07:34:00,DHL,7.99
103171,2024-02-23 23:40:00,2024-02-25 23:40:00,USPS,6.44
103172,2024-02-25 01:51:00,2024-02-29 01:51:00,FedEx,1.99
103173,2024-02-23 12:32:00,2024-02-25 12:32:00,FedEx,1.98
103174,2024-02-25 12:57:00,2024-03-02 12:57:00,USPS,8.67
103175,2024-02-28 03:14:00,2024-03-01 03:14:00,UPS,11.09
103177,2024-02-26 09:04:00,2024-03-04 09:04:00,FedEx,19.0
103178,2024-02-24 07:06:00,2024-02-27 07:06:00,DHL,10.42
103179,2024-02-25 00:57:00,2024-03-05 00:57:00,USPS,6.03
103180,2024-02-27 05:57:00,2024-02-29 05:57:00,DHL,1.35
103181,2024-02-28 17:55:00,2024-03-04 17:55:00,USPS,20.5
103182,2024-02-25 22:01:00,2024-03-06 22:01:00,FedEx,9.47
103183,2024-02-27 16:56:00,2024-03-03 16:56:00,USPS,1.57
103184,2024-02-28 19:22:00,2024-03-05 19:22:00,UPS,11.51
103185,2024-02-25 05:35:00,2024-03-02 05:35:00,USPS,9.0
103186,2024-02-26 12:20:00,2024-03-05 12:20:00,DHL,28.18
103189,2024-02-24 12:40:00,2024-02-28 12:40:00,UPS,10.43
103190,2024-02-29 16:23:00,2024-03-06 16:23:00,USPS,11.4
103191,2024-02-28 09:55:00,2024-03-04 09:55:00,UPS,4.65
103192,2024-02-24 15:54:00,2024-03-04 15:54:00,UPS,11.78
103193,2024-02-26 22:38:00,2024-03-04 22:38:00,DHL,10.48
103194,2024-02-25 14:41:00,2024-03-05 14:41:00,USPS,5.76
103195,2024-02-29 04:58:00,2024-03-08 04:58:00,DHL,7.24
103196,2024-02-27 06:48:00,2024-03-08 06:48:00,UPS,14.68
103197,2024-02-25 04:47:00,2024-03-06 04:47:00,DHL,8.41
103198,2024-02-28 00:44:00,2024-03-07 00:44:00,FedEx,4.55
103200,2024-02-29 06:16:00,2024-03-08 06:16:00,FedEx,7.35
103201,2024-02-27 01:22:00,2024-03-03 01:22:00,UPS,3.17
103203,2024-02-27 01:45:00,2024-02-21 01:45:00,FedEx,9.8
103204,2024-02-24 07:17:00,2024-02-27 07:17:00,FedEx,12.29
103205,2024-02-28 04:52:00,2024-03-03 04:52:00,UPS,8.52
103207,2024-02-25 21:44:00,2024-02-28 21:44:00,DHL,19.78
103208,2024-02-28 08:40:00,2024-03-08 08:40:00,USPS,13.11
103209,2024-02-25 01:49:00,2024-03-01 01:49:00,UPS,17.69
103210,2024-02-25 18:55:00,2024-02-27 18:55:00,USPS,6.85
103212,2024-02-28 23:57:00,2024-03-09 23:57:00,DHL,9.31
103213,2024-02-29 01:37:00,2024-03-08 01:37:00,FedEx,4.06
103214,2024-02-28 21:23:00,2024-03-02 21:23:00,UPS,2.75
103215,2024-02-28 16:52:00,2024-03-02 16:52:00,FedEx,4.5
103216,2024-02-26 10:44:00,2024-03-03 10:44:00,DHL,4.54
103218,2024-02-27 16:51:00,2024-03-05 16:51:00,DHL,13.36
103219,2024-02-25 08:43:00,2024-02-27 08:43:00,USPS,6.14
103220,2024-02-26 12:03:00,2024-03-06 12:03:00,FedEx,4.08
103221,2024-02-26 14:25:00,2024-03-07 14:25:00,UPS,12.49
103223,2024-02-25 09:17:00,2024-03-05 09:17:00,USPS,17.23
103224,2024-02-28 00:05:00,2024-03-01 00:05:00,USPS,12.76
103225,2024-02-26 11:00:00,2024-03-03 11:00:00,FedEx,7.74
103226,2024-02-29 13:32:00,2024-03-02 13:32:00,UPS,12.9
103228,2024-02-25 07:38:00,2024-02-29 07:38:00,DHL,22.69
103229,2024-02-27 06:05:00,2024-03-03 06:05:00,USPS,12.97
103231,2024-02-29 08:20:00,2024-03-07 08:20:00,FedEx,9.43
103232,2024-02-26 23:12:00,2024-03-04 23:12:00,DHL,3.3
103233,2024-02-27 06:36:00,2024-03-08 06:36:00,FedEx,11.61
103234,2024-02-28 21:05:00,2024-02-29 21:05:00,FedEx,12.44
103235,2024-02-29 18:57:00,2024-03-03 18:57:00,FedEx,3.07
103236,2024-02-29 09:09:00,2024-03-07 09:09:00,FedEx,5.76
103237,2024-02-28 14:24:00,2024-03-05 14:24:00,DHL,4.2
103238,2024-02-26 20:23:00,2024-03-05 20:23:00,USPS,1.45
103239,2024-02-26 20:37:00,2024-02-28 20:37:00,DHL,2.74
103240,2024-02-27 03:45:00,2024-03-08 03:45:00,FedEx,10.6
103241,2024-02-27 18:31:00,2024-03-05 18:31:00,FedEx,9.13
103242,2024-02-28 13:21:00,2024-03-08 13:21:00,FedEx,0.66
103243,2024-02-25 00:15:00,2024-03-02 00:15:00,DHL,4.05
103244,2024-02-28 05:55:00,2024-02-29 05:55:00,USPS,11.12
103245,2024-03-01 12:07:00,2024-03-05 12:07:00,DHL,6.04
103246,2024-02-27 07:21:00,2024-02-29 07:21:00,DHL,8.18
103247,2024-02-28 04:18:00,2024-02-29 04:18:00,UPS,7.91
103248,2024-02-25 07:15:00,2024-03-05 07:15:00,DHL,6.95
103249,2024-02-28 11:19:00,2024-02-29 11:19:00,USPS,2.53
103250,2024-03-01 03:01:00,2024-03-09 03:01:00,UPS,9.3
103251,2024-03-01 21:50:00,2024-03-04 21:50:00,USPS,3.55
103252,2024-02-27 18:51:00,2024-02-29 18:51:00,FedEx,19.31
103253,2024-02-28 05:00:00,2024-03-06 05:00:00,UPS,2.08
103254,2024-02-29 22:26:00,2024-03-04 22:26:00,USPS,10.88
103255,2024-02-26 00:45:00,2024-03-02 00:45:00,USPS,9.4
103256,2024-03-01 22:51:00,2024-03-04 22:51:00,FedEx,12.88
103257,2024-02-29 22:11:00,2024-03-04 22:11:00,USPS,25.46
103258,2024-02-25 16:46:00,2024-03-04 16:46:00,USPS,5.86
103259,2024-02-27 11:13:00,2024-03-05 11:13:00,UPS,8.71
103260,2024-02-26 22:18:00,2024-03-05 22:18:00,UPS,10.32
103261,2024-03-01 03:46:00,2024-03-04 03:46:00,DHL,14.5
103262,2024-02-28 04:34:00,2024-03-02 04:34:00,UPS,1.16
103263,2024-02-29 00:00:00,2024-03-06 00:00:00,DHL,3.61
103264,2024-02-29 19:46:00,2024-03-01 19:46:00,DHL,11.24
103266,2024-02-28 19:48:00,2024-03-04 19:48:00,DHL,11.18
103267,2024-03-01 16:08:00,2024-03-02 16:08:00,UPS,15.28
103268,2024-02-28 11:03:00,2024-03-06 11:03:00,DHL,5.42
103269,2024-02-26 16:19:00,2024-03-06 16:19:00,DHL,8.23
103270,2024-02-27 03:59:00,2024-03-01 03:59:00,UPS,15.09
103273,2024-02-27 10:13:00,2024-03-03 10:13:00,UPS,17.98
103274,2024-02-28 13:48:00,2024-03-09 13:48:00,DHL,3.33
103275,2024-02-25 09:04:00,2024-02-28 09:04:00,UPS,6.39
103277,2024-02-25 04:58:00,2024-03-05 04:58:00,USPS,6.3
103278,2024-02-28 09:15:00,2024-03-07 09:15:00,DHL,5.39
103279,2024-02-29 17:14:00,2024-03-02 17:14:00,UPS,18.05
103281,2024-03-01 17:03:00,2024-03-10 17:03:00,DHL,10.78
103282,2024-02-29 03:07:00,2024-03-08 03:07:00,UPS,12.19
103283,2024-02-25 07:45:00,2024-03-02 07:45:00,FedEx,4.25
